asset,exchange,published_at,source,headline,text,url
RELIANCE,NSE,2026-07-13 16:45:00+00:00,gdelt:933thedrive.com,Bosch begins sample production at its first US semiconductor plant,,https://www.933thedrive.com/2026/07/13/bosch-begins-sample-production-at-its-first-us-semiconductor-plant/
RELIANCE,NSE,2026-07-13 17:00:00+00:00,gdelt:hawaiitelegraph.com,Olenox Industries Completes Acquisition of PsyLinks Neurotech Corp . to Expand its Applied Intelligence Capabilities,,http://www.hawaiitelegraph.com/news/279184638/olenox-industries-completes-acquisition-of-psylinks-neurotech-corp-to-expand-its-applied-intelligence-capabilities
RELIANCE,NSE,2026-07-13 17:13:45+00:00,marketaux:livemint.com,Jio Platforms replaces CEO Kiran Thomas with Pankaj Pawar ahead of IPO,"Jio Platforms has replaced Kiran Thomas as chief executive officer with Pankaj Pawar ahead of its planned initial public offering, according to the company's draft IPO papers.

New Delhi, Jul 13 (PTI) Jio Platforms has replaced Kiran Thomas as chief executive officer with Pankaj Pawar ahead of its planned initial public offering, accor...",https://www.livemint.com/companies/news/jio-platforms-replaces-ceo-kiran-thomas-with-pankaj-pawar-ahead-of-ipo-11783962166938.html
RELIANCE,NSE,2026-07-13 17:15:00+00:00,gdelt:adn.com,Trump sons invest heavily in defense tech as father administration pours money in,,https://www.adn.com/nation-world/2026/07/13/trumps-sons-invest-heavily-in-defense-tech-as-fathers-administration-pours-money-in/
RELIANCE,NSE,2026-07-13 17:30:00+00:00,gdelt:gcaptain.com,EU Paid Nearly €6 Billion for Russian Arctic LNG in First Half of 2026 Despite Phase - Out Plan,,https://gcaptain.com/eu-paid-nearly-e6-billion-for-russian-arctic-lng-in-first-half-of-2026-despite-phase-out-plan/
RELIANCE,NSE,2026-07-13 18:00:00+00:00,gdelt:thenextweb.com,Decoupling from China would cost the West $23 . 6tn,,https://thenextweb.com/news/china-decoupling-cost-23-trillion-west
RELIANCE,NSE,2026-07-13 18:15:00+00:00,gdelt:cbc.ca,Lithium - processing research in Northwestern Ontario gets 260K funding injection from the province,,https://www.cbc.ca/news/canada/thunder-bay/lithium-refining-9.7266571
RELIANCE,NSE,2026-07-13 18:15:00+00:00,gdelt:theconversation.com,"Climate disclosure gives Canadian companies an edge with European investors , new research shows",,https://theconversation.com/climate-disclosure-gives-canadian-companies-an-edge-with-european-investors-new-research-shows-286232
RELIANCE,NSE,2026-07-13 18:30:00+00:00,gdelt:news.uga.edu,Seven UGA faculty and administrators earn Fulbright awards for 2026 - 2027,,https://news.uga.edu/seven-uga-faculty-and-administrators-earn-fulbright-awards-for-2026-2027/
RELIANCE,NSE,2026-07-13 18:30:00+00:00,gdelt:finanznachrichten.de,IBC Advanced Alloys Corp .: IBC Announces Share - Based Compensation to Directors,,https://www.finanznachrichten.de/nachrichten-2026-07/69014227-ibc-advanced-alloys-corp-ibc-announces-share-based-compensation-to-directors-200.htm
RELIANCE,NSE,2026-07-13 18:45:00+00:00,gdelt:theuknews.com,R|Elan Circular Design Challenge 2026 : united kingdom jury selects Farouk Braimoh RWRK STUDIO as finalist,,http://www.theuknews.com/news/279184580/relan-circular-design-challenge-2026-uk-jury-selects-farouk-braimoh-rwrk-studio-as-finalist
RELIANCE,NSE,2026-07-13 18:45:00+00:00,gdelt:ug.edu.gh,"AI Must Serve Ghana Development rather than Deepen Digital Dependence , Prof . Isaac Wiafe Argues",,https://www.ug.edu.gh/news/ai-must-serve-ghanas-development-rather-deepen-digital-dependence-prof-isaac-wiafe-argues
RELIANCE,NSE,2026-07-13 18:45:00+00:00,gdelt:jagran.com,"Jio प्लेटफॉर्म्स में IPO से पहले मुकेश अंबानी ने किया उलटफेर , किरण थॉमस की छुट्टी ; अब इन्हें मिली कमान - jio platforms appoints pankaj pawar as new ceo before ipo 25 year old reliance employee",,https://www.jagran.com/business/biz-jio-platforms-appoints-pankaj-pawar-as-new-ceo-before-ipo-25-year-old-reliance-employee-40305437.html
RELIANCE,NSE,2026-07-13 18:45:00+00:00,gdelt:mondaq.com,Breaking The Cap : Fraud In The Inducement In Failed Oracle Fusion And Other ERP Implementations,,https://www.mondaq.com/unitedstates/contracts-and-commercial-law/1815754/breaking-the-cap-fraud-in-the-inducement-in-failed-oracle-fusion-and-other-erp-implementations
RELIANCE,NSE,2026-07-13 19:45:00+00:00,gdelt:panchjanya.com,"Explainer : आत्मनिर्भर भारत की नई क्रांति का नाम है E - 20 , अन्नदाता से ऊर्जादाता बनने की शुरुआत",,https://panchjanya.com/2026/07/13/481119/analysis/explainer-e-20-is-the-name-of-the-new-revolution-in-atmanirbhar-bharat-the-beginning-of-the-transition-from-annadata-to-urjadata/
RELIANCE,NSE,2026-07-13 20:45:00+00:00,gdelt:dailytrust.com,NASENI Centre of Excellence : Building Local Capacity for High - Precision Manufacturing – Daily Trust,,https://dailytrust.com/nasenis-centre-of-excellence-building-local-capacity-for-high-precision-manufacturing/
RELIANCE,NSE,2026-07-13 21:45:00+00:00,gdelt:manilatimes.net,"Univest Securities , LLC Announces Closing of $4 Million Registered Direct Offering for its Client Haoxi Health Technology Ltd ( NASDAQ : HAO )",,https://www.manilatimes.net/2026/07/14/tmt-newswire/globenewswire/univest-securities-llc-announces-closing-of-4-million-registered-direct-offering-for-its-client-haoxi-health-technology-ltd-nasdaq-hao/2383694
RELIANCE,NSE,2026-07-13 21:45:00+00:00,gdelt:theindianawaaz.com,"शेयर बाजार शुरुआती गिरावट से उबरे , IT शेयरों की मजबूती से मामूली बढ़त पर बंद – The Indian Awaaz",,https://theindianawaaz.com/sensex-ends-marginally-higher-amid-middle-east-instability/
RELIANCE,NSE,2026-07-13 22:45:00+00:00,gdelt:meobserver.org,The Iranian War : Between Subduing China and American Lobby Agendas,,https://meobserver.org/opinion/2026/07/13/the-iranian-war-between-subduing-china-and-american-lobby-agendas/
RELIANCE,NSE,2026-07-13 23:15:00+00:00,gdelt:itnewsonline.com,AvePoint to Announce Second Quarter 2026 Financial Results on August 6,,https://www.itnewsonline.com/GlobeNewswire/AvePoint-to-Announce-Second-Quarter-2026-Financial-Results-on-August-6/126316
RELIANCE,NSE,2026-07-13 23:30:00+00:00,gdelt:yoursourceone.com,"Group14 , With Moses Lake Plant , Announces Battery Deal",,https://www.yoursourceone.com/columbia_basin/group14-with-moses-lake-plant-announces-battery-deal/article_76ac79f4-500c-4d9a-94fd-6b10f2ca0391.html
RELIANCE,NSE,2026-07-14 00:00:00+00:00,gdelt:mondaq.com,"Amici Rally Behind Liberty Global , Urging Tenth Circuit To Rein In Economic Substance Doctrine",,https://www.mondaq.com/unitedstates/tax-authorities/1816344/amici-rally-behind-liberty-global-urging-tenth-circuit-to-rein-in-economic-substance-doctrine
RELIANCE,NSE,2026-07-14 00:15:00+00:00,gdelt:bangkokpost.com,Bangkok Post - Will Thailand succeed in joining OECD ?,,https://www.bangkokpost.com/opinion/opinion/3285685/will-thailand-succeed-in-joining-oecd
RELIANCE,NSE,2026-07-14 00:30:00+00:00,gdelt:punchng.com,Osun : AAC Candidate Targets N5bn Annual Mining Revenue,,https://punchng.com/well-generate-n5bn-annual-mining-revenue-for-osun-aac-gov-candidate/
RELIANCE,NSE,2026-07-14 00:30:00+00:00,gdelt:aol.co.uk,Labour MPs told backing North Sea is  about more than oil and gas,,https://www.aol.co.uk/articles/labour-mps-told-backing-north-230100000.html
RELIANCE,NSE,2026-07-14 00:45:00+00:00,gdelt:koreabridge.net,"Korea to Add Nearly 17 , 000 Foreign Seasonal Workers This Year",,https://koreabridge.net/post/korea-add-nearly-17000-foreign-seasonal-workers-year
RELIANCE,NSE,2026-07-14 00:45:00+00:00,gdelt:economictimes.indiatimes.com,"Goldman Sachs sees Nifty rallying to 26 , 500 , signals nearly 9 . 5 % upside",,https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-sees-nifty-rallying-to-26500-signals-nearly-9-5-upside/articleshow/132378525.cms
RELIANCE,NSE,2026-07-14 01:00:00+00:00,gdelt:mondaq.com,When The UCC Doesnt Apply : California Common - Law Playbook For A Failed Cloud ERP - Contracts and Commercial Law,,https://www.mondaq.com/unitedstates/contracts-and-commercial-law/1816374/when-the-ucc-doesnt-apply-californias-common-law-playbook-for-a-failed-cloud-erp
RELIANCE,NSE,2026-07-14 01:00:00+00:00,gdelt:miragenews.com,No - Till Farming : Eco - Friendly or Not ?,,https://www.miragenews.com/no-till-farming-eco-friendly-or-not-1709402/
RELIANCE,NSE,2026-07-14 02:30:00+00:00,gdelt:theconversation.com,"What is no - till farming , and is it actually better for the environment ?",,https://theconversation.com/what-is-no-till-farming-and-is-it-actually-better-for-the-environment-287292
RELIANCE,NSE,2026-07-14 02:45:00+00:00,gdelt:techtimes.com,Pentagon Formalizes Expendable Drone Doctrine With Reaper Successor Solicitation,,https://www.techtimes.com/articles/320330/20260713/pentagon-formalizes-expendable-drone-doctrine-reaper-successor-solicitation.htm
RELIANCE,NSE,2026-07-14 03:00:00+00:00,gdelt:newkerala.com,"CM Dhami Inspects Science City , Launches STIP Initiatives",,https://www.newkerala.com/news/a/uttarakhand-cm-pushkar-singh-dhami-inspects-science-city-571.htm
RELIANCE,NSE,2026-07-14 04:00:00+00:00,gdelt:pjmedia.com,"EU Urges Pakistan to Address Abductions , Forced Conversions , Marriages of Non - Muslim Children",,https://pjmedia.com/uzay-bulut/2026/07/13/eu-urges-pakistan-to-address-abductions-forced-conversions-marriages-of-non-muslim-children-n4954967
RELIANCE,NSE,2026-07-14 04:45:00+00:00,gdelt:economictimes.indiatimes.com,The great Adani trade is back with Rs 1 . 4 lakh crore bang ! Why Adani Enterprises is Nifty hottest stock now,,https://economictimes.indiatimes.com/markets/stocks/news/the-great-adani-trade-is-back-with-rs-1-4-lakh-crore-bang-why-adani-enterprises-is-niftys-hottest-stock-now/articleshow/132380168.cms
RELIANCE,NSE,2026-07-14 05:45:00+00:00,gdelt:heraldscotland.com,North Sea oil : Industry urges Burnham to back production,,https://www.heraldscotland.com/news/26276729.north-sea-oil-industry-urges-burnham-back-production/
RELIANCE,NSE,2026-07-14 05:45:00+00:00,gdelt:indiagazette.com,"Uttarakhand CM Pushkar Singh Dhami inspects Science City project in Dehradun , addresses STIP symposium",,http://www.indiagazette.com/news/279185742/uttarakhand-cm-pushkar-singh-dhami-inspects-science-city-project-in-dehradun-addresses-stip-symposium
RELIANCE,NSE,2026-07-14 06:15:00+00:00,gdelt:allafrica.com,Botswana : Govt Rolls Out Reforms to Stabilise Economy,,https://allafrica.com/stories/202607140016.html
RELIANCE,NSE,2026-07-14 06:15:00+00:00,gdelt:businesstoday.in,"Stock to buy : Smallcap up 85 % since March 30 ; Investec sees 18 % upside , cites  rare combination",,https://www.businesstoday.in/markets/stocks/story/stock-to-buy-smallcap-up-85-since-march-30-investec-sees-18-upside-cites-a-rare-combination-542729-2026-07-14
RELIANCE,NSE,2026-07-14 06:15:00+00:00,gdelt:thebangladeshtoday.com,Industrialisation stalled as capital market fails to break bank dependency amid record IPO drought,,https://thebangladeshtoday.com/?p=35373
RELIANCE,NSE,2026-07-14 06:45:00+00:00,gdelt:economictimes.indiatimes.com,"Just Dial shares rocket 36 % in two days ! Why Citi , Kotak , others think Reliance - backed stock can rally up to 62 %?",,https://economictimes.indiatimes.com/markets/stocks/news/just-dial-shares-rocket-36-in-two-days-why-citi-kotak-others-think-reliance-backed-stock-can-rally-up-to-62/articleshow/132382158.cms
RELIANCE,NSE,2026-07-14 07:30:00+00:00,gdelt:financialexpress.com,Banks put up Rs 15K - crore fresh NPAs for sale in Q1,,https://www.financialexpress.com/business/banking-finance-banks-put-up-rs-15k-crorenbspfresh-npas-for-sale-in-q1nbsp-4290740/
RELIANCE,NSE,2026-07-14 07:30:00+00:00,gdelt:financialexpress.com,This auto ancillary stock trades cheaper than every major peer . A demerger could change that,,https://www.financialexpress.com/market/stock-insights/special-situations-alert/this-auto-ancillary-stock-trades-cheaper-than-every-major-peer-a-demerger-could-change-that/4289594/
RELIANCE,NSE,2026-07-14 07:30:00+00:00,gdelt:financialexpress.com,5 IT Stocks with High Overseas Revenue Exposure,,https://www.financialexpress.com/market/stock-insights/5-it-stocks-with-high-overseas-revenue-exposure/4290070/
RELIANCE,NSE,2026-07-14 08:15:00+00:00,gdelt:freepressjournal.in,"Who Is Pankaj Pawar , Jio Platform Newly Appointed CEO Replacing Kiran Thomas Ahead of IPO ?",,https://www.freepressjournal.in/tech/who-is-pankaj-pawar-jio-platforms-newly-appointed-ceo-replacing-kiran-thomas-ahead-of-ipo
RELIANCE,NSE,2026-07-14 08:30:00+00:00,gdelt:en.people.cn,Advancing Chinese modernization through sci - tech innovation,,http://en.people.cn/n3/2026/0714/c90000-20477440.html
RELIANCE,NSE,2026-07-14 08:30:00+00:00,gdelt:itbrief.co.nz,Codema launches AI committees for continuous assurance,,https://itbrief.co.nz/story/codema-launches-ai-committees-for-continuous-assurance
RELIANCE,NSE,2026-07-14 08:30:00+00:00,gdelt:birminghammail.co.uk,Andy Burnham told to make three rule changes for all businesses on day one as PM,,https://www.birminghammail.co.uk/news/midlands-news/andy-burnham-told-make-three-34285827
RELIANCE,NSE,2026-07-14 08:30:00+00:00,gdelt:dynamicbusiness.com,Tech Tuesday : Best bookkeeping & tax tools in 2026,,https://dynamicbusiness.com/featured/tech-tuesday/tech-tuesday-best-bookkeeping-tax-tools-in-2026.html
RELIANCE,NSE,2026-07-14 08:45:00+00:00,gdelt:auto.economictimes.indiatimes.com,"Bosch Launches First US Semiconductor Plant Amid Chip Shortages , ETAuto",,https://auto.economictimes.indiatimes.com/news/auto-components/bosch-begins-sample-production-at-its-first-us-semiconductor-plant/132381950
RELIANCE,NSE,2026-07-14 09:15:00+00:00,gdelt:dailydispatch.co.za,MLANDU KONA | Reforms needed to insulate SA against future energy shocks,,https://www.dailydispatch.co.za/news/opinion/2026-07-14-mlandu-kona-reforms-needed-to-insulate-sa-against-future-energy-shocks/
RELIANCE,NSE,2026-07-14 09:45:00+00:00,gdelt:stockhouse.com,2026 - 07 - 14 | Focus Graphite Completes Access Road Desktop Study and Selects Preferred Route for the Lac Knife Project | TSXV : FMS,,https://stockhouse.com/news/press-releases/2026/07/14/focus-graphite-completes-access-road-desktop-study-and-selects-preferred-route
RELIANCE,NSE,2026-07-14 10:00:00+00:00,gdelt:thailand-business-news.com,Focus Graphite Completes Access Road Desktop Study and Selects Preferred Route for the Lac Knife Project,,https://www.thailand-business-news.com/pr-news/focus-graphite-completes-access-road-desktop-study-and-selects-preferred-route-for-the-lac-knife-project
RELIANCE,NSE,2026-07-14 10:15:00+00:00,gdelt:developingtelecoms.com,Jio Platforms appoints new CEO ahead of planned IPO,,https://www.developingtelecoms.com/telecom-business/operator-news/20532-jio-platforms-appoints-new-ceo-ahead-of-planned-ipo.html
RELIANCE,NSE,2026-07-14 11:15:00+00:00,gdelt:economictimes.indiatimes.com,India refiners reap fuel export windfall as war drives shortages,,https://economictimes.indiatimes.com/industry/energy/oil-gas/india-refiners-reap-fuel-export-windfall-as-war-drives-shortages/articleshow/132388833.cms
RELIANCE,NSE,2026-07-14 11:15:00+00:00,gdelt:londonlovesbusiness.com,Can AI help construction firms solve growing geopolitical challenges in supply chains ? - London Business News,,https://londonlovesbusiness.com/can-ai-help-construction-firms-solve-growing-geopolitical-challenges-in-supply-chains/
RELIANCE,NSE,2026-07-14 11:30:00+00:00,gdelt:prnewswire.com,"Iridium Announces Commercial Availability of Iridium PNT ASIC , Bringing Resilient GNSS Protection to Devices Worldwide",,https://www.prnewswire.com/news-releases/iridium-announces-commercial-availability-of-iridium-pnt-asic-bringing-resilient-gnss-protection-to-devices-worldwide-302824520.html
RELIANCE,NSE,2026-07-14 11:45:00+00:00,gdelt:timesofindia.indiatimes.com,"Nous Research , maker of OpenClaw American rival Hermes agent , in talks to raise new funding at $1 . 5 billion valuation",,https://timesofindia.indiatimes.com/technology/tech-news/nous-research-maker-of-openclaws-american-rival-hermes-agent-in-talks-to-raise-new-funding-at-1-5-billion-valuation/articleshow/132389419.cms
RELIANCE,NSE,2026-07-14 12:15:00+00:00,gdelt:gdnonline.com,Motoring : Bosch begins sample production at its first US semiconductor plant,,https://www.gdnonline.com/Details/1400595/Bosch-begins-sample-production-at-its-first-US-semiconductor-plant
RELIANCE,NSE,2026-07-14 12:15:00+00:00,gdelt:mondaq.com,"Broad Brushes , Fishing Expeditions And Forfeited Claims : A Trade Secret Cautionary Tale",,https://www.mondaq.com/unitedstates/trade-secrets/1816802/broad-brushes-fishing-expeditions-and-forfeited-claims-a-trade-secret-cautionary-tale
